Temps;Déplacement;Déformation 1;Force
(s);(mm);(%);(kN)
"277,0000";"8,8629";"18,5234";"17,3797"
"277,1000";"8,8660";"18,5323";"17,3778"
"277,2000";"8,8693";"18,5412";"17,3810"
"277,3000";"8,8725";"18,5504";"17,3823"
"277,4000";"8,8757";"18,5591";"17,3811"
"277,5000";"8,8789";"18,5681";"17,3814"
"277,6000";"8,8821";"18,5771";"17,3837"
"277,7000";"8,8852";"18,5859";"17,3814"
"277,8000";"8,8884";"18,5947";"17,3815"
"277,9000";"8,8916";"18,6036";"17,3829"
"278,0000";"8,8949";"18,6126";"17,3840"
"278,1000";"8,8981";"18,6214";"17,3850"
"278,2000";"8,9013";"18,6305";"17,3865"
"278,3000";"8,9045";"18,6395";"17,3867"
"278,4000";"8,9077";"18,6484";"17,3872"
"278,5000";"8,9108";"18,6572";"17,3850"
"278,6000";"8,9141";"18,6661";"17,3866"
"278,7000";"8,9173";"18,6751";"17,3868"
"278,8000";"8,9204";"18,6840";"17,3865"
"278,9000";"8,9236";"18,6930";"17,3880"
"279,0000";"8,9269";"18,7020";"17,3911"
"279,1000";"8,9301";"18,7110";"17,3907"
"279,2000";"8,9333";"18,7199";"17,3907"
"279,3000";"8,9365";"18,7289";"17,3920"
"279,4000";"8,9397";"18,7378";"17,3911"
"279,5000";"8,9428";"18,7467";"17,3909"
"279,6000";"8,9460";"18,7555";"17,3901"
"279,7000";"8,9492";"18,7646";"17,3927"
"279,8000";"8,9524";"18,7735";"17,3933"
"279,9000";"8,9556";"18,7825";"17,3926"
"280,0000";"8,9589";"18,7915";"17,3946"
"280,1000";"8,9622";"18,8005";"17,3962"
"280,2000";"8,9653";"18,8094";"17,3937"
"280,3000";"8,9685";"18,8184";"17,3948"
"280,4000";"8,9717";"18,8273";"17,3955"
"280,5000";"8,9749";"18,8364";"17,3958"
"280,6000";"8,9780";"18,8452";"17,3947"
"280,7000";"8,9812";"18,8542";"17,3971"
"280,8000";"8,9844";"18,8631";"17,3967"
"280,9000";"8,9877";"18,8723";"17,3985"
"281,0000";"8,9909";"18,8812";"17,3984"
"281,1000";"8,9941";"18,8902";"17,4002"
"281,2000";"8,9973";"18,8992";"17,4004"
"281,3000";"9,0004";"18,9082";"17,3989"
"281,4000";"9,0037";"18,9171";"17,4001"
"281,5000";"9,0069";"18,9261";"17,4012"
"281,6000";"9,0100";"18,9350";"17,3991"
"281,7000";"9,0132";"18,9440";"17,4010"
"281,8000";"9,0165";"18,9532";"17,4036"
"281,9000";"9,0197";"18,9621";"17,4041"
"282,0000";"9,0229";"18,9712";"17,4039"
"282,1000";"9,0261";"18,9802";"17,4052"
"282,2000";"9,0293";"18,9892";"17,4045"
"282,3000";"9,0325";"18,9982";"17,4042"
"282,4000";"9,0356";"19,0071";"17,4028"
"282,5000";"9,0388";"19,0160";"17,4042"
"282,6000";"9,0421";"19,0250";"17,4056"
"282,7000";"9,0452";"19,0341";"17,4052"
"282,8000";"9,0485";"19,0432";"17,4076"
"282,9000";"9,0517";"19,0523";"17,4084"
"283,0000";"9,0549";"19,0611";"17,4064"
"283,1000";"9,0581";"19,0701";"17,4065"
"283,2000";"9,0613";"19,0792";"17,4079"
"283,3000";"9,0644";"19,0880";"17,4069"
"283,4000";"9,0676";"19,0970";"17,4064"
"283,5000";"9,0708";"19,1060";"17,4083"
"283,6000";"9,0741";"19,1151";"17,4096"
"283,7000";"9,0773";"19,1240";"17,4103"
"283,8000";"9,0805";"19,1331";"17,4105"
"283,9000";"9,0837";"19,1420";"17,4107"
"284,0000";"9,0869";"19,1511";"17,4123"
"284,1000";"9,0900";"19,1600";"17,4100"
"284,2000";"9,0933";"19,1690";"17,4115"
"284,3000";"9,0965";"19,1779";"17,4121"
"284,4000";"9,0996";"19,1869";"17,4120"
"284,5000";"9,1028";"19,1960";"17,4119"
"284,6000";"9,1061";"19,2051";"17,4149"
"284,7000";"9,1093";"19,2142";"17,4142"
"284,8000";"9,1125";"19,2231";"17,4147"
"284,9000";"9,1157";"19,2322";"17,4153"
"285,0000";"9,1189";"19,2413";"17,4161"
"285,1000";"9,1221";"19,2502";"17,4152"
"285,2000";"9,1252";"19,2592";"17,4144"
"285,3000";"9,1284";"19,2682";"17,4148"
"285,4000";"9,1317";"19,2774";"17,4167"
"285,5000";"9,1348";"19,2863";"17,4152"
"285,6000";"9,1381";"19,2954";"17,4178"
"285,7000";"9,1413";"19,3046";"17,4190"
"285,8000";"9,1445";"19,3136";"17,4175"
"285,9000";"9,1477";"19,3227";"17,4172"
"286,0000";"9,1509";"19,3316";"17,4175"
"286,1000";"9,1540";"19,3407";"17,4164"
"286,2000";"9,1572";"19,3497";"17,4160"
"286,3000";"9,1604";"19,3587";"17,4177"
"286,4000";"9,1636";"19,3678";"17,4184"
"286,5000";"9,1669";"19,3770";"17,4193"
"286,6000";"9,1701";"19,3861";"17,4189"
"286,7000";"9,1733";"19,3952";"17,4199"
"286,8000";"9,1765";"19,4044";"17,4195"
"286,9000";"9,1796";"19,4133";"17,4169"
"287,0000";"9,1828";"19,4226";"17,4180"
"287,1000";"9,1861";"19,4316";"17,4195"
"287,2000";"9,1892";"19,4407";"17,4181"
"287,3000";"9,1924";"19,4498";"17,4187"
"287,4000";"9,1957";"19,4589";"17,4209"
"287,5000";"9,1989";"19,4681";"17,4215"
"287,6000";"9,2021";"19,4772";"17,4199"
"287,7000";"9,2053";"19,4863";"17,4209"
"287,8000";"9,2085";"19,4955";"17,4202"
"287,9000";"9,2117";"19,5046";"17,4211"
"288,0000";"9,2148";"19,5137";"17,4189"
"288,1000";"9,2180";"19,5228";"17,4207"
"288,2000";"9,2213";"19,5320";"17,4214"
"288,3000";"9,2244";"19,5409";"17,4202"
"288,4000";"9,2277";"19,5502";"17,4213"
"288,5000";"9,2310";"19,5595";"17,4237"
"288,6000";"9,2341";"19,5685";"17,4211"
"288,7000";"9,2373";"19,5776";"17,4218"
"288,8000";"9,2405";"19,5868";"17,4220"
"288,9000";"9,2437";"19,5959";"17,4224"
"289,0000";"9,2468";"19,6049";"17,4206"
"289,1000";"9,2500";"19,6140";"17,4217"
"289,2000";"9,2532";"19,6232";"17,4223"
"289,3000";"9,2565";"19,6325";"17,4244"
"289,4000";"9,2597";"19,6416";"17,4235"
"289,5000";"9,2629";"19,6508";"17,4246"
"289,6000";"9,2661";"19,6600";"17,4253"
"289,7000";"9,2692";"19,6690";"17,4229"
"289,8000";"9,2725";"19,6783";"17,4235"
"289,9000";"9,2757";"19,6874";"17,4241"
"290,0000";"9,2788";"19,6965";"17,4228"
"290,1000";"9,2820";"19,7057";"17,4236"
"290,2000";"9,2853";"19,7149";"17,4266"
"290,3000";"9,2885";"19,7242";"17,4266"
"290,4000";"9,2917";"19,7333";"17,4261"
"290,5000";"9,2949";"19,7426";"17,4264"
"290,6000";"9,2981";"19,7519";"17,4273"
"290,7000";"9,3013";"19,7611";"17,4264"
"290,8000";"9,3044";"19,7702";"17,4242"
"290,9000";"9,3076";"19,7794";"17,4252"
"291,0000";"9,3109";"19,7886";"17,4282"
"291,1000";"9,3140";"19,7978";"17,4258"
"291,2000";"9,3173";"19,8071";"17,4278"
"291,3000";"9,3205";"19,8164";"17,4293"
"291,4000";"9,3237";"19,8257";"17,4280"
"291,5000";"9,3269";"19,8348";"17,4269"
"291,6000";"9,3301";"19,8440";"17,4276"
"291,7000";"9,3333";"19,8532";"17,4274"
"291,8000";"9,3364";"19,8625";"17,4272"
"291,9000";"9,3396";"19,8717";"17,4267"
"292,0000";"9,3429";"19,8809";"17,4287"
"292,1000";"9,3461";"19,8903";"17,4297"
"292,2000";"9,3493";"19,8995";"17,4282"
"292,3000";"9,3525";"19,9087";"17,4291"
"292,4000";"9,3558";"19,9181";"17,4306"
"292,5000";"9,3588";"19,9272";"17,4277"
"292,6000";"9,3621";"19,9367";"17,4287"
"292,7000";"9,3653";"19,9458";"17,4288"
"292,8000";"9,3684";"19,9551";"17,4290"
"292,9000";"9,3716";"19,9644";"17,4289"
"293,0000";"9,3749";"19,9737";"17,4299"
"293,1000";"9,3781";"19,9830";"17,4306"
"293,2000";"9,3813";"19,9923";"17,4304"
"293,3000";"9,3845";"20,0017";"17,4305"
"293,4000";"9,3877";"20,0110";"17,4307"
"293,5000";"9,3909";"20,0203";"17,4307"
"293,6000";"9,3940";"20,0295";"17,4285"
"293,7000";"9,3972";"20,0389";"17,4296"
"293,8000";"9,4005";"20,0483";"17,4313"
"293,9000";"9,4036";"20,0574";"17,4299"
"294,0000";"9,4069";"20,0668";"17,4321"
"294,1000";"9,4102";"20,0763";"17,4339"
"294,2000";"9,4133";"20,0856";"17,4315"
"294,3000";"9,4165";"20,0948";"17,4314"
"294,4000";"9,4196";"20,1041";"17,4307"
"294,5000";"9,4229";"20,1135";"17,4320"
"294,6000";"9,4260";"20,1227";"17,4301"
"294,7000";"9,4292";"20,1321";"17,4308"
"294,8000";"9,4324";"20,1414";"17,4323"
"294,9000";"9,4357";"20,1509";"17,4346"
"295,0000";"9,4388";"20,1601";"17,4326"
"295,1000";"9,4421";"20,1696";"17,4337"
"295,2000";"9,4453";"20,1790";"17,4346"
"295,3000";"9,4485";"20,1883";"17,4327"
"295,4000";"9,4516";"20,1978";"17,4328"
"295,5000";"9,4549";"20,2071";"17,4344"
"295,6000";"9,4580";"20,2164";"17,4334"
"295,7000";"9,4612";"20,2258";"17,4344"
"295,8000";"9,4645";"20,2352";"17,4349"
"295,9000";"9,4677";"20,2448";"17,4368"
"296,0000";"9,4709";"20,2542";"17,4357"
"296,1000";"9,4741";"20,2637";"17,4354"
"296,2000";"9,4773";"20,2731";"17,4359"
"296,3000";"9,4805";"20,2824";"17,4366"
"296,4000";"9,4836";"20,2917";"17,4337"
"296,5000";"9,4868";"20,3012";"17,4349"
"296,6000";"9,4901";"20,3108";"17,4369"
"296,7000";"9,4932";"20,3202";"17,4357"
"296,8000";"9,4965";"20,3296";"17,4365"
"296,9000";"9,4997";"20,3391";"17,4383"
"297,0000";"9,5029";"20,3486";"17,4368"
"297,1000";"9,5061";"20,3580";"17,4364"
"297,2000";"9,5093";"20,3674";"17,4358"
"297,3000";"9,5125";"20,3769";"17,4363"
"297,4000";"9,5156";"20,3862";"17,4352"
"297,5000";"9,5188";"20,3956";"17,4352"
"297,6000";"9,5221";"20,4051";"17,4374"
"297,7000";"9,5253";"20,4146";"17,4389"
"297,8000";"9,5284";"20,4242";"17,4377"
"297,9000";"9,5317";"20,4338";"17,4379"
"298,0000";"9,5350";"20,4433";"17,4400"
"298,1000";"9,5380";"20,4527";"17,4365"
"298,2000";"9,5412";"20,4621";"17,4371"
"298,3000";"9,5444";"20,4717";"17,4374"
"298,4000";"9,5476";"20,4812";"17,4384"
"298,5000";"9,5508";"20,4907";"17,4378"
"298,6000";"9,5541";"20,5003";"17,4394"
"298,7000";"9,5573";"20,5098";"17,4402"
"298,8000";"9,5605";"20,5195";"17,4402"
"298,9000";"9,5637";"20,5289";"17,4386"
"299,0000";"9,5669";"20,5386";"17,4400"
"299,1000";"9,5701";"20,5481";"17,4400"
"299,2000";"9,5732";"20,5576";"17,4384"
"299,3000";"9,5764";"20,5672";"17,4384"
"299,4000";"9,5797";"20,5767";"17,4411"
"299,5000";"9,5828";"20,5863";"17,4384"
"299,6000";"9,5861";"20,5960";"17,4400"
"299,7000";"9,5893";"20,6055";"17,4410"
"299,8000";"9,5925";"20,6152";"17,4408"
"299,9000";"9,5957";"20,6248";"17,4400"
"300,0000";"9,5988";"20,6344";"17,4397"
"300,1000";"9,6021";"20,6440";"17,4404"
"300,2000";"9,6052";"20,6535";"17,4401"
"300,3000";"9,6084";"20,6629";"17,4387"
"300,4000";"9,6116";"20,6726";"17,4404"
"300,5000";"9,6149";"20,6823";"17,4419"
"300,6000";"9,6181";"20,6920";"17,4410"
"300,7000";"9,6213";"20,7016";"17,4415"
"300,8000";"9,6245";"20,7114";"17,4425"
"300,9000";"9,6276";"20,7209";"17,4398"
"301,0000";"9,6308";"20,7306";"17,4396"
"301,1000";"9,6341";"20,7401";"17,4400"
"301,2000";"9,6372";"20,7497";"17,4397"
"301,3000";"9,6404";"20,7594";"17,4399"
"301,4000";"9,6436";"20,7691";"17,4405"
"301,5000";"9,6469";"20,7789";"17,4432"
"301,6000";"9,6501";"20,7887";"17,4419"
"301,7000";"9,6533";"20,7983";"17,4402"
"301,8000";"9,6565";"20,8080";"17,4405"
"301,9000";"9,6597";"20,8178";"17,4419"
"302,0000";"9,6628";"20,8274";"17,4386"
"302,1000";"9,6660";"20,8370";"17,4392"
"302,2000";"9,6693";"20,8468";"17,4412"
"302,3000";"9,6724";"20,8565";"17,4405"
"302,4000";"9,6757";"20,8662";"17,4408"
"302,5000";"9,6789";"20,8761";"17,4423"
"302,6000";"9,6821";"20,8856";"17,4407"
"302,7000";"9,6853";"20,8954";"17,4408"
"302,8000";"9,6884";"20,9050";"17,4391"
"302,9000";"9,6917";"20,9149";"17,4411"
"303,0000";"9,6948";"20,9246";"17,4398"
"303,1000";"9,6980";"20,9342";"17,4394"
"303,2000";"9,7012";"20,9441";"17,4396"
"303,3000";"9,7045";"20,9538";"17,4426"
"303,4000";"9,7076";"20,9635";"17,4403"
"303,5000";"9,7109";"20,9734";"17,4410"
"303,6000";"9,7141";"20,9832";"17,4424"
"303,7000";"9,7173";"20,9929";"17,4404"
"303,8000";"9,7204";"21,0027";"17,4397"
"303,9000";"9,7236";"21,0124";"17,4397"
"304,0000";"9,7268";"21,0222";"17,4398"
"304,1000";"9,7300";"21,0319";"17,4403"
"304,2000";"9,7332";"21,0416";"17,4405"
"304,3000";"9,7365";"21,0515";"17,4426"
"304,4000";"9,7397";"21,0613";"17,4426"
"304,5000";"9,7428";"21,0712";"17,4409"
"304,6000";"9,7461";"21,0810";"17,4423"
"304,7000";"9,7493";"21,0907";"17,4424"
"304,8000";"9,7524";"21,1005";"17,4398"
"304,9000";"9,7556";"21,1102";"17,4401"
"305,0000";"9,7589";"21,1201";"17,4428"
"305,1000";"9,7620";"21,1299";"17,4416"
"305,2000";"9,7653";"21,1397";"17,4424"
"305,3000";"9,7685";"21,1495";"17,4433"
"305,4000";"9,7717";"21,1594";"17,4435"
"305,5000";"9,7749";"21,1691";"17,4420"
"305,6000";"9,7780";"21,1788";"17,4410"
"305,7000";"9,7813";"21,1888";"17,4421"
"305,8000";"9,7845";"21,1986";"17,4426"
"305,9000";"9,7876";"21,2082";"17,4406"
"306,0000";"9,7908";"21,2181";"17,4427"
"306,1000";"9,7941";"21,2280";"17,4444"
"306,2000";"9,7973";"21,2379";"17,4433"
"306,3000";"9,8005";"21,2476";"17,4429"
"306,4000";"9,8038";"21,2576";"17,4453"
"306,5000";"9,8069";"21,2674";"17,4427"
"306,6000";"9,8101";"21,2772";"17,4434"
"306,7000";"9,8132";"21,2871";"17,4427"
"306,8000";"9,8165";"21,2969";"17,4442"
"306,9000";"9,8196";"21,3067";"17,4439"
"307,0000";"9,8228";"21,3166";"17,4437"
"307,1000";"9,8261";"21,3266";"17,4451"
"307,2000";"9,8293";"21,3365";"17,4462"
"307,3000";"9,8324";"21,3463";"17,4443"
"307,4000";"9,8357";"21,3563";"17,4452"
"307,5000";"9,8389";"21,3661";"17,4456"
"307,6000";"9,8420";"21,3760";"17,4438"
"307,7000";"9,8452";"21,3858";"17,4435"
"307,8000";"9,8485";"21,3958";"17,4451"
"307,9000";"9,8516";"21,4055";"17,4443"
"308,0000";"9,8549";"21,4155";"17,4451"
"308,1000";"9,8581";"21,4254";"17,4465"
"308,2000";"9,8613";"21,4354";"17,4459"
"308,3000";"9,8645";"21,4453";"17,4453"
"308,4000";"9,8676";"21,4552";"17,4432"
"308,5000";"9,8709";"21,4652";"17,4446"
"308,6000";"9,8740";"21,4750";"17,4435"
"308,7000";"9,8772";"21,4848";"17,4422"
"308,8000";"9,8804";"21,4948";"17,4429"
"308,9000";"9,8837";"21,5050";"17,4458"
"309,0000";"9,8869";"21,5150";"17,4431"
"309,1000";"9,8901";"21,5250";"17,4423"
"309,2000";"9,8933";"21,5350";"17,4419"
"309,3000";"9,8965";"21,5451";"17,4404"
"309,4000";"9,8996";"21,5550";"17,4390"
"309,5000";"9,9028";"21,5649";"17,4391"
"309,6000";"9,9060";"21,5750";"17,4394"
"309,7000";"9,9093";"21,5851";"17,4410"
"309,8000";"9,9124";"21,5950";"17,4394"
"309,9000";"9,9157";"21,6051";"17,4417"
"310,0000";"9,9189";"21,6153";"17,4415"
"310,1000";"9,9221";"21,6251";"17,4395"
"310,2000";"9,9253";"21,6351";"17,4397"
"310,3000";"9,9285";"21,6453";"17,4412"
"310,4000";"9,9316";"21,6551";"17,4391"
"310,5000";"9,9348";"21,6651";"17,4390"
"310,6000";"9,9381";"21,6753";"17,4404"
"310,7000";"9,9413";"21,6852";"17,4403"
"310,8000";"9,9445";"21,6951";"17,4399"
"310,9000";"9,9477";"21,7053";"17,4407"
"311,0000";"9,9509";"21,7154";"17,4405"
"311,1000";"9,9541";"21,7254";"17,4408"
"311,2000";"9,9572";"21,7352";"17,4391"
"311,3000";"9,9605";"21,7455";"17,4405"
"311,4000";"9,9636";"21,7554";"17,4400"
"311,5000";"9,9668";"21,7654";"17,4387"
"311,6000";"9,9700";"21,7756";"17,4395"
"311,7000";"9,9733";"21,7855";"17,4420"
"311,8000";"9,9765";"21,7955";"17,4411"
"311,9000";"9,9797";"21,8058";"17,4407"
"312,0000";"9,9829";"21,8158";"17,4423"
"312,1000";"9,9861";"21,8257";"17,4406"
"312,2000";"9,9892";"21,8361";"17,4397"
"312,3000";"9,9924";"21,8459";"17,4388"
"312,4000";"9,9957";"21,8559";"17,4405"
"312,5000";"9,9988";"21,8659";"17,4403"
"312,6000";"10,0020";"21,8761";"17,4399"
"312,7000";"10,0053";"21,8862";"17,4418"
"312,8000";"10,0086";"21,8964";"17,4432"
"312,9000";"10,0116";"21,9065";"17,4401"
"313,0000";"10,0149";"21,9165";"17,4410"
"313,1000";"10,0181";"21,9266";"17,4410"
"313,2000";"10,0213";"21,9367";"17,4404"
"313,3000";"10,0244";"21,9467";"17,4388"
"313,4000";"10,0277";"21,9568";"17,4414"
"313,5000";"10,0308";"21,9670";"17,4409"
"313,6000";"10,0341";"21,9771";"17,4418"
"313,7000";"10,0373";"21,9871";"17,4410"
"313,8000";"10,0405";"21,9975";"17,4424"
"313,9000";"10,0437";"22,0074";"17,4415"
"314,0000";"10,0468";"22,0175";"17,4399"
"314,1000";"10,0501";"22,0277";"17,4409"
"314,2000";"10,0533";"22,0380";"17,4420"
"314,3000";"10,0564";"22,0478";"17,4403"
"314,4000";"10,0596";"22,0581";"17,4412"
"314,5000";"10,0629";"22,0685";"17,4434"
"314,6000";"10,0661";"22,0786";"17,4430"
"314,7000";"10,0693";"22,0888";"17,4423"
"314,8000";"10,0725";"22,0992";"17,4435"
"314,9000";"10,0757";"22,1093";"17,4422"
"315,0000";"10,0789";"22,1195";"17,4420"
"315,1000";"10,0820";"22,1298";"17,4407"
"315,2000";"10,0852";"22,1399";"17,4416"
"315,3000";"10,0885";"22,1500";"17,4424"
"315,4000";"10,0916";"22,1605";"17,4416"
"315,5000";"10,0949";"22,1707";"17,4441"
"315,6000";"10,0981";"22,1809";"17,4442"
"315,7000";"10,1013";"22,1913";"17,4426"
"315,8000";"10,1045";"22,2015";"17,4424"
"315,9000";"10,1077";"22,2117";"17,4433"
"316,0000";"10,1108";"22,2220";"17,4413"
"316,1000";"10,1140";"22,2323";"17,4404"
"316,2000";"10,1172";"22,2424";"17,4414"
"316,3000";"10,1205";"22,2528";"17,4425"
"316,4000";"10,1237";"22,2632";"17,4425"
"316,5000";"10,1269";"22,2733";"17,4427"
"316,6000";"10,1301";"22,2837";"17,4427"
"316,7000";"10,1333";"22,2942";"17,4428"
"316,8000";"10,1364";"22,3042";"17,4394"
"316,9000";"10,1397";"22,3145";"17,4410"
"317,0000";"10,1428";"22,3249";"17,4409"
"317,1000";"10,1460";"22,3350";"17,4404"
"317,2000";"10,1492";"22,3453";"17,4403"
"317,3000";"10,1525";"22,3560";"17,4433"
"317,4000";"10,1557";"22,3661";"17,4415"
"317,5000";"10,1589";"22,3764";"17,4412"
"317,6000";"10,1621";"22,3870";"17,4415"
"317,7000";"10,1653";"22,3974";"17,4412"
"317,8000";"10,1685";"22,4075";"17,4397"
"317,9000";"10,1716";"22,4180";"17,4387"
"318,0000";"10,1748";"22,4284";"17,4395"
"318,1000";"10,1781";"22,4388";"17,4403"
"318,2000";"10,1812";"22,4493";"17,4380"
"318,3000";"10,1845";"22,4599";"17,4394"
"318,4000";"10,1877";"22,4703";"17,4398"
"318,5000";"10,1909";"22,4808";"17,4374"
"318,6000";"10,1941";"22,4914";"17,4375"
"318,7000";"10,1973";"22,5018";"17,4374"
"318,8000";"10,2004";"22,5123";"17,4355"
"318,9000";"10,2036";"22,5226";"17,4345"
"319,0000";"10,2068";"22,5330";"17,4351"
"319,1000";"10,2100";"22,5435";"17,4350"
"319,2000";"10,2133";"22,5543";"17,4355"
"319,3000";"10,2165";"22,5647";"17,4347"
"319,4000";"10,2197";"22,5753";"17,4357"
"319,5000";"10,2229";"22,5860";"17,4347"
"319,6000";"10,2260";"22,5962";"17,4320"
"319,7000";"10,2292";"22,6067";"17,4322"
"319,8000";"10,2325";"22,6173";"17,4330"
"319,9000";"10,2356";"22,6276";"17,4310"
"320,0000";"10,2388";"22,6382";"17,4318"
"320,1000";"10,2421";"22,6489";"17,4335"
"320,2000";"10,2453";"22,6594";"17,4336"
"320,3000";"10,2485";"22,6700";"17,4317"
"320,4000";"10,2517";"22,6808";"17,4318"
"320,5000";"10,2549";"22,6912";"17,4304"
"320,6000";"10,2581";"22,7017";"17,4304"
"320,7000";"10,2612";"22,7123";"17,4276"
"320,8000";"10,2644";"22,7228";"17,4295"
"320,9000";"10,2677";"22,7334";"17,4300"
"321,0000";"10,2708";"22,7442";"17,4287"
"321,1000";"10,2741";"22,7548";"17,4297"
"321,2000";"10,2774";"22,7655";"17,4307"
"321,3000";"10,2805";"22,7762";"17,4276"
"321,4000";"10,2837";"22,7868";"17,4280"
"321,5000";"10,2869";"22,7973";"17,4277"
"321,6000";"10,2901";"22,8081";"17,4275"
"321,7000";"10,2932";"22,8186";"17,4255"
"321,8000";"10,2964";"22,8291";"17,4266"
"321,9000";"10,2996";"22,8401";"17,4259"
"322,0000";"10,3029";"22,8506";"17,4265"
"322,1000";"10,3061";"22,8612";"17,4252"
"322,2000";"10,3093";"22,8721";"17,4257"
"322,3000";"10,3125";"22,8828";"17,4256"
"322,4000";"10,3156";"22,8932";"17,4228"
"322,5000";"10,3189";"22,9042";"17,4236"
"322,6000";"10,3221";"22,9148";"17,4234"
"322,7000";"10,3252";"22,9253";"17,4211"
"322,8000";"10,3284";"22,9363";"17,4213"
"322,9000";"10,3317";"22,9471";"17,4233"
"323,0000";"10,3349";"22,9577";"17,4226"
"323,1000";"10,3381";"22,9688";"17,4212"
"323,2000";"10,3413";"22,9793";"17,4209"
"323,3000";"10,3445";"22,9901";"17,4207"
"323,4000";"10,3477";"23,0010";"17,4192"
"323,5000";"10,3508";"23,0116";"17,4165"
"323,6000";"10,3540";"23,0222";"17,4171"
"323,7000";"10,3573";"23,0333";"17,4192"
"323,8000";"10,3604";"23,0439";"17,4165"
"323,9000";"10,3637";"23,0548";"17,4184"
"324,0000";"10,3669";"23,0658";"17,4186"
"324,1000";"10,3701";"23,0766";"17,4167"
"324,2000";"10,3733";"23,0873";"17,4147"
"324,3000";"10,3765";"23,0984";"17,4152"
"324,4000";"10,3797";"23,1090";"17,4136"
"324,5000";"10,3828";"23,1198";"17,4124"
"324,6000";"10,3860";"23,1308";"17,4117"
"324,7000";"10,3893";"23,1416";"17,4126"
"324,8000";"10,3925";"23,1525";"17,4113"
"324,9000";"10,3957";"23,1637";"17,4092"
"325,0000";"10,3989";"23,1746";"17,4080"
"325,1000";"10,4022";"23,1855";"17,4080"
"325,2000";"10,4052";"23,1966";"17,4037"
"325,3000";"10,4085";"23,2076";"17,4037"
"325,4000";"10,4116";"23,2186";"17,4025"
"325,5000";"10,4148";"23,2298";"17,4009"
"325,6000";"10,4180";"23,2407";"17,3994"
"325,7000";"10,4213";"23,2518";"17,3995"
"325,8000";"10,4245";"23,2631";"17,3980"
"325,9000";"10,4277";"23,2741";"17,3962"
"326,0000";"10,4309";"23,2853";"17,3943"
"326,1000";"10,4341";"23,2967";"17,3927"
"326,2000";"10,4373";"23,3077";"17,3911"
"326,3000";"10,4404";"23,3189";"17,3876"
"326,4000";"10,4436";"23,3301";"17,3872"
"326,5000";"10,4469";"23,3411";"17,3872"
"326,6000";"10,4500";"23,3523";"17,3844"
"326,7000";"10,4533";"23,3636";"17,3849"
"326,8000";"10,4566";"23,3747";"17,3859"
"326,9000";"10,4597";"23,3861";"17,3826"
"327,0000";"10,4629";"23,3974";"17,3811"
"327,1000";"10,4661";"23,4084";"17,3791"
"327,2000";"10,4693";"23,4198";"17,3779"
"327,3000";"10,4724";"23,4310";"17,3748"
"327,4000";"10,4756";"23,4421";"17,3738"
"327,5000";"10,4788";"23,4536";"17,3733"
"327,6000";"10,4821";"23,4649";"17,3741"
"327,7000";"10,4852";"23,4760";"17,3706"
"327,8000";"10,4885";"23,4876";"17,3702"
"327,9000";"10,4917";"23,4989";"17,3689"
"328,0000";"10,4948";"23,5100";"17,3651"
"328,1000";"10,4980";"23,5216";"17,3632"
"328,2000";"10,5013";"23,5328";"17,3630"
"328,3000";"10,5044";"23,5440";"17,3599"
"328,4000";"10,5076";"23,5556";"17,3596"
"328,5000";"10,5109";"23,5670";"17,3586"
"328,6000";"10,5141";"23,5786";"17,3576"
"328,7000";"10,5173";"23,5900";"17,3543"
"328,8000";"10,5205";"23,6013";"17,3518"
"328,9000";"10,5237";"23,6131";"17,3502"
"329,0000";"10,5269";"23,6245";"17,3490"
"329,1000";"10,5300";"23,6357";"17,3450"
"329,2000";"10,5332";"23,6474";"17,3445"
"329,3000";"10,5365";"23,6590";"17,3440"
"329,4000";"10,5396";"23,6705";"17,3408"
"329,5000";"10,5429";"23,6823";"17,3397"
"329,6000";"10,5461";"23,6937";"17,3393"
"329,7000";"10,5493";"23,7053";"17,3357"
"329,8000";"10,5525";"23,7171";"17,3336"
"329,9000";"10,5557";"23,7286";"17,3317"
"330,0000";"10,5589";"23,7403";"17,3293"
"330,1000";"10,5620";"23,7520";"17,3264"
"330,2000";"10,5652";"23,7634";"17,3234"
"330,3000";"10,5685";"23,7753";"17,3227"
"330,4000";"10,5717";"23,7871";"17,3209"
"330,5000";"10,5748";"23,7987";"17,3170"
"330,6000";"10,5781";"23,8108";"17,3144"
"330,7000";"10,5814";"23,8227";"17,3134"
"330,8000";"10,5844";"23,8345";"17,3059"
"330,9000";"10,5876";"23,8464";"17,3031"
"331,0000";"10,5908";"23,8581";"17,3005"
"331,1000";"10,5940";"23,8701";"17,2983"
"331,2000";"10,5972";"23,8820";"17,2949"
"331,3000";"10,6005";"23,8939";"17,2943"
"331,4000";"10,6037";"23,9061";"17,2914"
"331,5000";"10,6069";"23,9180";"17,2880"
"331,6000";"10,6101";"23,9302";"17,2815"
"331,7000";"10,6133";"23,9426";"17,2777"
"331,8000";"10,6165";"23,9546";"17,2723"
"331,9000";"10,6196";"23,9669";"17,2656"
"332,0000";"10,6228";"23,9792";"17,2606"
"332,1000";"10,6261";"23,9915";"17,2584"
"332,2000";"10,6292";"24,0041";"17,2512"
"332,3000";"10,6325";"24,0165";"17,2478"
"332,4000";"10,6357";"24,0289";"17,2441"
"332,5000";"10,6389";"24,0413";"17,2390"
"332,6000";"10,6421";"24,0534";"17,2343"
"332,7000";"10,6453";"24,0659";"17,2300"
